NUMERO_REDS;ANO_FATO;MES_NUMERICO;MES_DESCRICAO;DIA_NUMERICO;DATA_FATO;HORARIO_FATO;DIA_DA_SEMANA_FATO;DIA_DA_SEMANA_NUMERICO;FAIXA_HORA_1;FAIXA_HORA_6;DATA_HORA_COMUNICACAO;UF;MUNICIPIO;CODIGO_MUNICIPIO;BAIRRO;BAIRRO_NAO_CADASTRADO;TIPO_LOGRADOURO;LOGRADOURO;LOGRADOURO_NAO_CADASTRADO;NUMERO_LOGRADOURO;NUMERO_LOGRADOURO_NAO_CADASTRADO;DESCRICAO_LOCALIZACAO;CODIGO_NATUREZA_PRINCIPAL;DESCR_NATUREZA_PRINCIPAL;TENTADO_CONSUMADO_PRINCIPAL;CODIGO_NATUREZA_SECUNDARIA1;DESCR_NATUREZA_SECUNDARIA1;TENTADO_CONSUMADO_SECUNDARIA1;CODIGO_NATUREZA_SECUNDARIA2;DESCR_NATUREZA_SECUNDARIA2;TENTADO_CONSUMADO_SECUNDARIA2;CODIGO_NATUREZA_SECUNDARIA3;DESCR_NATUREZA_SECUNDARIA3;TENTADO_CONSUMADO_SECUNDARIA3;COMPLEMENTO_NATUREZA;CODIGO_COMPLEMENTO_NATUREZA;CAUSA_PRESUMIDA;CODIGO_CAUSA_PRESUMIDA;DESCRICAO_MEIO_UTILIZADO;CODIGO_MEIO_UTILIZADO;DESCRICAO_LOCAL_IMEDIATO;CODIGO_LOCAL_IMEDIATO;LATITUDE;LONGITUDE;CODIGO_UNID_AREA_MILITAR;UNID_AREA_MILITAR;CODIGO_UNID_AREA_NIVEL_4;UNID_AREA_NIVEL_4;CODIGO_UNID_AREA_NIVEL_5;UNID_AREA_NIVEL_5;CODIGO_UNID_AREA_NIVEL_6;UNID_AREA_NIVEL_6;CODIGO_UNID_REGISTRO_NIVEL_4;UNID_REGISTRO_NIVEL_4;CODIGO_UNID_REGISTRO_NIVEL_5;UNID_REGISTRO_NIVEL_5;CODIGO_UNID_REGISTRO_NIVEL_6;UNID_REGISTRO_NIVEL_6;CODIGO_UNID_REGISTRO_NIVEL_7;UNID_REGISTRO_NIVEL_7;SETOR;SUB_SETOR;QTDE_ARMAS_FOGO;QTDE_PRISAO;SINALIZADO;TIPO_AUDITORIA;IMV_B01121;IMV_B02001;IMV_B01148;IMV_B01504;IMV_B01129;IMV_C01157;IMV_TOTAL;ICVPE_B01121;ICVPE_B01121_MILITAR;ICVPE_B02001;ICVPE_B01148;ICVPE_B01504;ICVPE_TOTAL;ICVPA_C01157;ICVPA_C01158;ICVPA_C01159;ICVPA_TOTAL;IFZR;OSTR;IFRV;TCO;ARMAS;MATERIAIS;VEICULOS;RECOBRIMENTO
2026-025197669-001;2026;6;JUNHO;2;02/06/2026;19:23:16;TERCA-FEIRA;2;"De 19:00 as 19:59";"De 18:00 as 23:59";"02/06/2026 19:23:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;"SARGENTO JOSE SILVERIO SILVA";;30;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"ADQUIRIR DROGAS PARA CONSUMO PESSOAL";6100;"VIA DE ACESSO PUBLICA";2101;-19,7670975;-47,9210157;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:2/|situacaoDescricao:RECOLHIDO/tipoObjetoDescricao:OUTROS OBJETOS (DISCRIMINAR NO HISTORICO)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025092707-001;2026;6;JUNHO;2;02/06/2026;10:10:55;TERCA-FEIRA;2;"De 10:00 as 10:59";"De 06:00 as 11:59";"02/06/2026 10:10:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;IGUATAMA;;1053;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;;;;TRANSEUNTE;111;"OUTRAS MOTIVACOES/CAUSAS ";9900;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;"VIA DE ACESSO PUBLICA";2101;-19,7662152;-47,9182194;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:ARMA BRANCA DE FABRICAÇÃO ARTESANAL/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025590149-001;2026;6;JUNHO;5;05/06/2026;07:02:58;SEXTA-FEIRA;5;"De 07:00 as 07:59";"De 06:00 as 11:59";"05/06/2026 07:02:00";MG;UBERABA;317010;"PARQUE DAS GAMELEIRAS";;RUA;"ANTONIO ZEFERINO SANTOS JR";;435;;"PERIMETRO URBANO";A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;IGNORADO;9800;IGNORADO;9800;"VIA DE ACESSO PUBLICA";2101;-19,7745614;-47,9138594;762;"1 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.1;4.40.1.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;0
2026-025767491-001;2026;6;JUNHO;6;06/06/2026;10:44:06;SABADO;6;"De 10:00 as 10:59";"De 06:00 as 11:59";"06/06/2026 10:44:00";MG;UBERABA;317010;"COSTA TELLES I";;RUA;"DAS MARGARIDAS";;648;;"PERIMETRO URBANO";A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"OUTRAS MOTIVACOES/CAUSAS ";9900;"OUTROS MEIOS ";9900;"VIA DE ACESSO PUBLICA";2101;-19,7630359;-47,9044917;762;"1 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.1;4.40.1.1;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;0
2026-025451054-001;2026;6;JUNHO;4;04/06/2026;08:40:00;QUINTA-FEIRA;4;"De 08:00 as 08:59";"De 06:00 as 11:59";"04/06/2026 08:40:00";MG;UBERABA;317010;"PARQUE SAO GERALDO";;RUA;"SAO MARCOS";;554;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7739184;-47,9280555;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.1;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:4/|";;0
2026-025411009-001;2026;6;JUNHO;3;03/06/2026;22:46:29;QUARTA-FEIRA;3;"De 22:00 as 22:59";"De 18:00 as 23:59";"03/06/2026 22:46:00";MG;UBERABA;317010;"VILA IMPERADOR";;RUA;"RODRIGUES ALVES";;118;;"PERIMETRO URBANO";A20002;"VISITA TRANQUILIZA EM CASO DE VIOLEN DOMESTI CONTRA MULHERES";CONSUMADO;;;;;;;;;;"MORADOR / VISITANTE DE RESIDENCIA";115;INEXISTENTE;9700;INEXISTENTE;9700;CASA;1502;-19,7391738;-47,9296353;770;"1 PEL/41 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";768;"41 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0768;"41 CIA PM/4 BPM/5 RPM";M0768;"41 CIA PM/4 BPM/5 RPM";4.41.1;4.41.1.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;0
2026-025753704-001;2026;6;JUNHO;6;06/06/2026;07:52:14;SABADO;6;"De 07:00 as 07:59";"De 06:00 as 11:59";"06/06/2026 07:52:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;TIMBIRAS;;411;;"PERIMETRO URBANO";C01180;RECEPTACAO;CONSUMADO;;;;;;;;;;"BENS/VALORES DE TRANSEUNTE";2001;"VANTAGEM ECONOMICA";124;"AQUISICAO (ONEROSA OU GRATUITA) PRODUTO DE CRIME";4300;"VIA DE ACESSO PUBLICA";2101;-19,7665888;-47,917793;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:RECUPERADO/tipoObjetoDescricao:TELEFONE/marcaPadrao:SAMSUNG/modeloPadrao:J7 PRIME/unidadeMedidaDescricao:---/quantidadeMaterial:---/|";;0
2026-025547338-001;2026;6;JUNHO;4;04/06/2026;20:00:00;QUINTA-FEIRA;4;"De 20:00 as 20:59";"De 18:00 as 23:59";"04/06/2026 20:00:00";MG;UBERABA;317010;"NOSSA SENHORA DA ABADIA";;RUA;IGUATAMA;;505;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7632985;-47,9222181;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:2/|";;0
2026-025612389-001;2026;6;JUNHO;5;05/06/2026;07:02:58;SEXTA-FEIRA;5;"De 07:00 as 07:59";"De 06:00 as 11:59";"05/06/2026 11:00:00";MG;UBERABA;317010;"PARQUE DAS GAMELEIRAS";;RUA;"CALIXTO ALVES SOUZA";;647;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;;;;TRANSEUNTE;111;"OUTRAS MOTIVACOES/CAUSAS ";9900;INEXISTENTE;9700;"VIA DE ACESSO PUBLICA";2101;-19,7761893;-47,9110183;762;"1 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.1;4.40.1.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025590086-001;2026;6;JUNHO;5;05/06/2026;07:02:58;SEXTA-FEIRA;5;"De 07:00 as 07:59";"De 06:00 as 11:59";"05/06/2026 07:02:00";MG;UBERABA;317010;"PARQUE DAS GAMELEIRAS";;RUA;"ANTONIO ZEFERINO SANTOS JR";;435;;"PERIMETRO URBANO";A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;IGNORADO;9800;IGNORADO;9800;"VIA DE ACESSO PUBLICA";2101;-19,7745614;-47,9138594;762;"1 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.1;4.40.1.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;0
2026-025759692-001;2026;6;JUNHO;6;06/06/2026;07:47:18;SABADO;6;"De 07:00 as 07:59";"De 06:00 as 11:59";"06/06/2026 07:47:00";MG;UBERABA;317010;"NOSSA SENHORA DA ABADIA";;AVENIDA;"ORLANDO RODRIGUES CUNHA";;3369;;"PERIMETRO URBANO";T10161;"APLICACAO  MEDIDAS ADM PREVISTAS NO ARTIGO 269 DO CTB";CONSUMADO;;;;;;;;;;MOTOCICLETA;618;"OUTROS - CAUSAS RELACIONADAS A TRANSITO";299;VEICULO;1100;"VIA DE ACESSO PUBLICA";2101;-19,7597025;-47,9110788;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;"situacaoPlacaDescricao:REMOVIDO/motivoApreensaoDescricao:APREENSAO POR INFRACAO DE TRANSITO/categoriaVeiculoDescricao:PARTICULAR/especieVeiculoDescricao:---/tipoVeiculoDescricao:MOTOCICLETA/marcaModeloDescricao:HONDA/CG 125 TITAN/corVeiculoDescricao:AZUL/anoFabricacao:1999/|";0
2026-025604720-001;2026;6;JUNHO;5;05/06/2026;10:40:00;SEXTA-FEIRA;5;"De 10:00 as 10:59";"De 06:00 as 11:59";"05/06/2026 10:41:00";MG;UBERABA;317010;ABADIA;ABADIA;RUA;INVÁLIDO;;375;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"OUTRAS MOTIVACOES/CAUSAS ";9900;INEXISTENTE;9700;"VIA DE ACESSO PUBLICA";2101;-19,76230556;-47,91713333;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025734344-001;2026;6;JUNHO;6;06/06/2026;00:37:58;SABADO;6;"De 00:00 as 00:59";"De 00:00 as 05:59";"06/06/2026 00:37:00";MG;UBERABA;317010;"NOSSA SENHORA DA ABADIA";;AVENIDA;"PRUDENTE DE MORAIS";;693;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"OUTRAS MOTIVACOES/CAUSAS ";9900;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;"VIA DE ACESSO PUBLICA";2101;-19,7607051;-47,9202211;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:---/|";;0
2026-025727120-001;2026;6;JUNHO;6;06/06/2026;00:00:00;SABADO;6;"De 00:00 as 00:59";"De 00:00 as 05:59";"06/06/2026 00:00:00";MG;UBERABA;317010;"VILA ESPERANCA";;RUA;"JOANA MARIA JESUS";;205;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7653954;-47,9055839;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:2/|";;0
2026-025761910-001;2026;6;JUNHO;6;06/06/2026;09:42:22;SABADO;6;"De 09:00 as 09:59";"De 06:00 as 11:59";"06/06/2026 09:42:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;IGUATAMA;;1056;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;"PESSOA EM SITUAÇÃO DE RUA";117;INEXISTENTE;9700;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;CASA;1502;-19,7658137;-47,9178666;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025775024-001;2026;6;JUNHO;6;06/06/2026;12:09:36;SABADO;6;"De 12:00 as 12:59";"De 12:00 as 17:59";"06/06/2026 12:09:00";MG;UBERABA;317010;"PARQUE SAO GERALDO";;RUA;"SAO MARCOS";;597;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"DROGA ILICITA / ENTORPECENTE";113;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;"VIA DE ACESSO PUBLICA";2101;-19,7743669;-47,9279163;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.1;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:RECOLHIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025704400-001;2026;6;JUNHO;5;05/06/2026;21:00:00;SEXTA-FEIRA;5;"De 21:00 as 21:59";"De 18:00 as 23:59";"05/06/2026 21:00:00";MG;UBERABA;317010;"COSTA TELLES I";;RUA;"BENJAMIM BERNARDINO COSTA";;890;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;VINGANCA;118;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;"VIA DE ACESSO PUBLICA";2101;-19,7635325;-47,9060223;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:ARMA BRANCA DE FABRICAÇÃO ARTESANAL/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-025734920-001;2026;6;JUNHO;5;05/06/2026;23:25:00;SEXTA-FEIRA;5;"De 23:00 as 23:59";"De 18:00 as 23:59";"05/06/2026 23:26:00";MG;UBERABA;317010;"SAO VICENTE";;AVENIDA;"ORLANDO RODRIGUES CUNHA";;2095;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"ADQUIRIR DROGAS PARA CONSUMO PESSOAL";6100;"VIA DE ACESSO PUBLICA";2101;-19,7664865;-47,9209814;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:---/|";;0
2026-025761977-001;2026;6;JUNHO;6;06/06/2026;09:42:22;SABADO;6;"De 09:00 as 09:59";"De 06:00 as 11:59";"06/06/2026 09:42:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;IGUATAMA;;1056;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"ADQUIRIR DROGAS PARA CONSUMO PESSOAL";6100;"VIA DE ACESSO PUBLICA";2101;-19,7658137;-47,9178666;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:1/|";;0
2026-025762066-001;2026;6;JUNHO;6;06/06/2026;09:42:22;SABADO;6;"De 09:00 as 09:59";"De 06:00 as 11:59";"06/06/2026 09:42:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;IGUATAMA;;1056;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"ADQUIRIR DROGAS PARA CONSUMO PESSOAL";6100;"VIA DE ACESSO PUBLICA";2101;-19,7658137;-47,9178666;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:---/|";;0
